1124130693599023110		http://twitter.com/JuliusM66582177/status/1124130693599023110	$3500 allowance for college babes to pay their bills and school loans...like,RT and DM me #sugarbaby #sugarbabyneeded #collegelife #sugardaddydating #sugardaddyneeded #SugarDaddyWanted #sugardaddies #sugarmummy #collegeadmissionsscandal #collegecallgirls https://t.co/8SH2s4Pgm0	@JuliusM66582177	Julius Morgan				Positive	Joy	Twitter						"$3500 allowance for college babes to pay their bills and school loans...like,RT and DM me 
#sugarbaby #sugarbabyneeded #collegelife #sugardaddydating #sugardaddyneeded #SugarDaddyWanted #sugardaddies 
#sugarmummy
#collegeadmissionsscandal #collegecallgirls https://t.co/8SH2s4Pgm0"	Tweet		
1124199414413664258		http://twitter.com/adrianachavira/status/1124199414413664258	$6.5 million!! #collegeadmissionsscandal	@adrianachavira	Adriana Chavira	United States of America	California	Los Angeles	Positive	Unclassified	Twitter	F					"$6.5 million!! 
#collegeadmissionsscandal"	Tweet		
1124370730785878018		http://twitter.com/jswhit13/status/1124370730785878018	RT @SigneWilk NO! Rich people buying their kids' way into college? 22 year old cartoon. #collegescam #collegeadmissionsScandal @PhillyDailyNews https://t.co/OOwOjMWXr7	@jswhit13	johnwhit	United States of America	Arizona		Neutral	Sadness	Twitter						RT @SigneWilk NO! Rich people buying their kids' way into college? 22 year old cartoon. #collegescam #collegeadmissionsScandal @PhillyDailyNews https://t.co/OOwOjMWXr7	Retweet		
1124112839671566336		http://twitter.com/parkersull100/status/1124112839671566336	RT @StephanJack5 $3500 allowance for college babes to pay their bills and school loans...like,RT and DM me #sugarbaby #sugarbabyneeded #collegelife #sugardaddydating #sugardaddyneeded #SugarDaddyWanted #sugardaddies #sugarmummy #collegeadmissionsscandal #collegecallgirls https://t.co/BhIp4MHw9m	@parkersull100	Parker Sullivan James	United States of America	Washington	Seattle	Positive	Neutral	Twitter	M					"RT @StephanJack5 $3500 allowance for college babes to pay their bills and school loans...like,RT and DM me 
#sugarbaby #sugarbabyneeded #collegelife #sugardaddydating #sugardaddyneeded #SugarDaddyWanted #sugardaddies 
#sugarmummy
#collegeadmissionsscandal #collegecallgirls https://t.co/BhIp4MHw9m"	Retweet		
1124214655843389440		http://twitter.com/hitech_guru/status/1124214655843389440	#Collegeadmissionsscandal #mystery #solved? #Chinesefamily allegedly paid $6.5 #million https://t.co/5qsfSTtbhh #Trends #Life #Global #celebs #celebrity #RealityTV #RealityStar #Hollywood #collegescam #collegescandals #LoriLoughlin #FelicityHuffman #RickSinger #Stanford	@hitech_guru	Sandeep Shenoy	Canada	Ontario	Toronto	Neutral	Joy	Twitter	M					#Collegeadmissionsscandal #mystery #solved? #Chinesefamily allegedly paid $6.5 #million https://t.co/5qsfSTtbhh #Trends #Life #Global #celebs #celebrity #RealityTV #RealityStar #Hollywood #collegescam #collegescandals #LoriLoughlin #FelicityHuffman #RickSinger #Stanford	Tweet		
1124420300555341826		http://twitter.com/Joechris1988/status/1124420300555341826	Easy, whoever has the most money gets a free pass. Whoever is too broke goes into debt for the rest of their lives...if they get in. #CollegeAdmissionsScandal #University #CollegeDecisionDay2019 https://t.co/Cc9iTBbWta	@Joechris1988	Joe Moore	United States of America	Washington		Positive	Anger	Twitter	M					Easy, whoever has the most money gets a free pass. Whoever is too broke goes into debt for the rest of their lives...if they get in. #CollegeAdmissionsScandal #University #CollegeDecisionDay2019 https://t.co/Cc9iTBbWta	Tweet		
1124388648248438784		http://twitter.com/SportsQomplex/status/1124388648248438784	Media unflattering #niggernavy #Hypocrisy #photo. She took #accountability made no #metoo #JussieSmollettHoax excuses. Not #collegeadmissionsscandal #whore or #consewhorequence. Already #education #productive #successful #BlackWoman #Boss #Blacktwitter https://t.co/b8ldHPMJQA	@SportsQomplex	Qomplex	United States of America	California		Negative	Joy	Twitter						"Media unflattering #niggernavy #Hypocrisy #photo. She took #accountability made no #metoo #JussieSmollettHoax excuses.  Not #collegeadmissionsscandal #whore or #consewhorequence. Already #education #productive #successful #BlackWoman #Boss #Blacktwitter
https://t.co/b8ldHPMJQA"	Tweet		
1124155057342119940		http://twitter.com/panzanotroweso/status/1124155057342119940	RT @culttture In #CollegeAdmissionsScandal, Family Paid $6.5 Million to Get Their Daughter Into Stanford https://t.co/kdKZpotWZY	@panzanotroweso	Panzanotrowes				Neutral	Neutral	Twitter						"RT @culttture In #CollegeAdmissionsScandal, Family Paid $6.5 Million to Get Their Daughter Into Stanford

https://t.co/kdKZpotWZY"	Retweet		
1124337522992041985		http://twitter.com/HumanRtsV/status/1124337522992041985	RT @HumanRtsV #CollegeAdmissionsScandal #JusticeDepartment #CollegeAdmissions scandal mystery solved? Chinese family allegedly paid $6.5 million.. https://t.co/89cy4sgXjk @Stanford @MorganStanley @FBILosAngeles @LAPDHQ @FBI #MASA #HRV	@HumanRtsV	Human Rights-#HRV #MASA-Make America Safe Again	United States of America	California	Sacramento	Neutral	Joy	Twitter						"RT @HumanRtsV #CollegeAdmissionsScandal

#JusticeDepartment
#CollegeAdmissions scandal mystery solved? Chinese family allegedly paid $6.5 million..

https://t.co/89cy4sgXjk

@Stanford @MorganStanley
@FBILosAngeles @LAPDHQ
@FBI

#MASA #HRV"	Retweet		
1124103962301489152		http://twitter.com/dahliabloom/status/1124103962301489152	RT @HumanRtsV #CollegeAdmissionsScandal #JusticeDepartment #CollegeAdmissions scandal mystery solved? Chinese family allegedly paid $6.5 million.. https://t.co/89cy4sgXjk @Stanford @MorganStanley @FBILosAngeles @LAPDHQ @FBI #MASA #HRV	@dahliabloom	TheGerminator	United States of America	New Jersey	New York	Neutral	Joy	Twitter						"RT @HumanRtsV #CollegeAdmissionsScandal

#JusticeDepartment
#CollegeAdmissions scandal mystery solved? Chinese family allegedly paid $6.5 million..

https://t.co/89cy4sgXjk

@Stanford @MorganStanley
@FBILosAngeles @LAPDHQ
@FBI

#MASA #HRV"	Retweet		
