1102659051035361282	2019-03-04 19:56:18	http://twitter.com/USCThornton/status/1102659051035361282	RT @USC .@usnews photographer Brett Ziegler snaps away at today’s @USCThornton Symphony rehearsal for the magazine’s upcoming Best Colleges issue. #FightOn ✌️ https://t.co/L0H5ipVdNh	@USCThornton	USC Thornton	United States of America	California	Los Angeles	Neutral	Neutral	Twitter		6055	3416	299	RT @USC .@usnews photographer Brett Ziegler snaps away at today’s @USCThornton Symphony rehearsal for the magazine’s upcoming Best Colleges issue. #FightOn ✌️ https://t.co/L0H5ipVdNh	Retweet		
1102659505286832128	2019-03-04 19:58:07	http://twitter.com/usc_odsi/status/1102659505286832128	RT @USC A new course from @NathanPR1 at @USCDornsife is having students look beyond their family histories to see how their ancestors were affected by immigration and citizenship policies. https://t.co/ZB8dPTSJlN https://t.co/q6gRxpVzXq	@usc_odsi	USC ODSI	United States of America	California	Los Angeles	Neutral	Neutral	Twitter		197	280	347	RT @USC A new course from @NathanPR1 at @USCDornsife is having students look beyond their family histories to see how their ancestors were affected by immigration and citizenship policies. https://t.co/ZB8dPTSJlN https://t.co/q6gRxpVzXq	Retweet		
