1116051627910164481	2019-04-10 18:53:37	http://twitter.com/UCLA_Parents/status/1116051627910164481	RT @UCLA Have you booked your travel and hotel for Bruin Day? For recommendations near campus, visit ➡️https://t.co/9JTZVDyPLu #UCLAbound https://t.co/4htiqyF9Br	@UCLA_Parents	UCLA Parents	United States of America	California	Los Angeles	Neutral	Neutral	Twitter		1049	929	117	RT @UCLA Have you booked your travel and hotel for Bruin Day? For recommendations near campus, visit ➡️https://t.co/9JTZVDyPLu #UCLAbound https://t.co/4htiqyF9Br	Retweet		
1115990478418112513	2019-04-10 14:50:38	http://twitter.com/venassaaa1/status/1115990478418112513	RT @UCLA Are you going to Bruin Day? Tweet what you’re looking forward to experiencing with the hashtag #UCLAbound. https://t.co/BerNTDyr2j	@venassaaa1	venassaaa				Neutral	Neutral	Twitter		199	16	35	RT @UCLA Are you going to Bruin Day? Tweet what you’re looking forward to experiencing with the hashtag #UCLAbound. https://t.co/BerNTDyr2j	Retweet		
