1125059444679663616	2019-05-05 15:27:28	http://twitter.com/RyannaEvans/status/1125059444679663616	RT @theBreakerNews 🚨BC Liberal donor David Sidoo is charged in the U.S. college admissions scandal. His company now includes the ex-RCMP officer who was once Christy Clark's minister of universities. #bcpoli #bced #OperationVarsityBlues #vanRE https://t.co/TeXSnYezuU	@RyannaEvans	Ryanna Evans	Canada			Neutral	Neutral	Twitter		93034	890	2588	RT @theBreakerNews 🚨BC Liberal donor David Sidoo is charged in the U.S. college admissions scandal. His company now includes the ex-RCMP officer who was once Christy Clark's minister of universities. #bcpoli #bced #OperationVarsityBlues #vanRE https://t.co/TeXSnYezuU	Retweet		
1124925926901465088	2019-05-05 06:36:55	http://twitter.com/in_gloria/status/1124925926901465088	RT @almostjingo This is rich! One of @tedlieu's consultants happens a parent indicted in #operationvarsityblues small world from the guy that funnels campaign money to @Stanford maybe Jane was giving him tips on how to buy your kids way into college? https://t.co/1GvxN7HwD6 https://t.co/BK0tFkbEZt	@in_gloria	Kim				Neutral	Neutral	Twitter	F	67404	1962	1836	"RT @almostjingo This is rich! One of @tedlieu's consultants happens a parent indicted in #operationvarsityblues small world from the guy that funnels campaign money to @Stanford maybe Jane was giving him tips on how to buy your kids way into college? 
https://t.co/1GvxN7HwD6 https://t.co/BK0tFkbEZt"	Retweet		
1125065712299540481	2019-05-05 15:52:23	http://twitter.com/T_O_Foundation/status/1125065712299540481	College scandal: Video surfaces of ex-@Stanford student whose parents paid $6.5 million https://t.co/QPexYFkEbi #admissions #BuchangPharmaceuticals #charitable #donations #OperationVarsityBlues	@T_O_Foundation	Theta Omicron Foundation	United States of America			Neutral	Unclassified	Twitter		754	66	131	College scandal: Video surfaces of ex-@Stanford student whose parents paid $6.5 million https://t.co/QPexYFkEbi #admissions #BuchangPharmaceuticals #charitable #donations #OperationVarsityBlues	Tweet		
1124837096009519104	2019-05-05 00:43:56	http://twitter.com/AuntieMarks/status/1124837096009519104	RT @theBreakerNews 🚨BC Liberal donor David Sidoo is charged in the U.S. college admissions scandal. His company now includes the ex-RCMP officer who was once Christy Clark's minister of universities. #bcpoli #bced #OperationVarsityBlues #vanRE https://t.co/TeXSnYezuU	@AuntieMarks	Lilac Lover ☘️				Neutral	Neutral	Twitter		25190	299	437	RT @theBreakerNews 🚨BC Liberal donor David Sidoo is charged in the U.S. college admissions scandal. His company now includes the ex-RCMP officer who was once Christy Clark's minister of universities. #bcpoli #bced #OperationVarsityBlues #vanRE https://t.co/TeXSnYezuU	Retweet		
1125069397318610944	2019-05-05 16:07:01	http://twitter.com/T_O_Foundation/status/1125069397318610944	‘It’s just a test': #Philly parents preach calm at first #SAT since #college admissions scandal https://t.co/8BlJ1qlZ3u @PhillydotCom #Philadelphia #cheating #bribery #scandal #HighSchool #graduates #OperationVarsityBlues	@T_O_Foundation	Theta Omicron Foundation	United States of America			Neutral	Sadness	Twitter		755	66	131	‘It’s just a test': #Philly parents preach calm at first #SAT since #college admissions scandal https://t.co/8BlJ1qlZ3u @PhillydotCom #Philadelphia #cheating #bribery #scandal #HighSchool #graduates #OperationVarsityBlues	Tweet		
