1105214741465620481	2019-03-11 21:11:42	http://twitter.com/krocschool/status/1105214741465620481	RT @uofsandiego Creating a better world requires new ways of tackling old challenges. Join the @krocschool on March 14th from 6-7:30 p.m. for the 2nd Annual Peace Innovators event. https://t.co/SK9BrGdKMR https://t.co/xUz3lMSjkL	@krocschool	Kroc School	United States of America	California	San Diego	Neutral	Neutral	Twitter		2406	1763	348	RT @uofsandiego Creating a better world requires new ways of tackling old challenges. Join the @krocschool on March 14th from 6-7:30 p.m. for the 2nd Annual Peace Innovators event. https://t.co/SK9BrGdKMR https://t.co/xUz3lMSjkL	Retweet		
1105152728018214912	2019-03-11 17:05:17	http://twitter.com/usdcas/status/1105152728018214912	RT @uofsandiego On March 14, from 6 to 7:30 p.m., join the @uofsandiego community at the @krocschool to hear from six of USD's thought leaders. Each will further your understanding of peace today and where it's heading. https://t.co/zkMZcP85gi https://t.co/Ur1Orf0qS2	@usdcas	USD Arts & Sciences	United States of America	California	San Diego	Neutral	Neutral	Twitter		2584	1771	869	RT @uofsandiego On March 14, from 6 to 7:30 p.m., join the @uofsandiego community at the @krocschool to hear from six of USD's thought leaders. Each will further your understanding of peace today and where it's heading. https://t.co/zkMZcP85gi https://t.co/Ur1Orf0qS2	Retweet		
