1106350787221811200	2019-03-15 00:25:57	http://twitter.com/USAPatriot16/status/1106350787221811200	@UTAustin Where are your checks and balances ? Some Bozo walks into campus claiming tennis experience and skills and nobody notices that he can’t play ?? #collegeadmissionsscandal @CNN @FoxNews @MSNBC	@USAPatriot16	Patriot				Neutral	Sadness	Twitter		3751	40	43	@UTAustin Where are your checks and balances ? Some Bozo walks into campus claiming tennis experience and skills and nobody notices that he can’t play ?? #collegeadmissionsscandal @CNN @FoxNews @MSNBC	Reply		
1106390240372158464	2019-03-15 03:02:43	http://twitter.com/Jacqueline10098/status/1106390240372158464	@UTAustin This is beyond the coach, it all comes down to administration. I wouldn’t send my kids there. A rich undergrad there doesn’t know his state capitals & was automatically admitted (was top %). An honors grad couldn’t compete with me for a research position interview at my campus.	@Jacqueline10098	Jacqueline A.	United States of America	Texas		Neutral	Fear	Twitter	F	4329	73	68	@UTAustin This is beyond the coach, it all comes down to administration. I wouldn’t send my kids there. A rich undergrad there doesn’t know his state capitals & was automatically admitted (was top %). An honors grad couldn’t compete with me for a research position interview at my campus.	Reply		
1106588844508565504	2019-03-15 16:11:54	http://twitter.com/RealWorld2018/status/1106588844508565504	@UTAustin I sense sarcasm in the Force.... https://t.co/w9BTPHWBJp	@RealWorld2018	Common Sense				Negative	Unclassified	Twitter		7333	134	639	@UTAustin I sense sarcasm in the Force.... https://t.co/w9BTPHWBJp	Reply		
1106589479505199104	2019-03-15 16:14:26	http://twitter.com/RealWorld2018/status/1106589479505199104	@UTAustin Yeah...He's gonna flip on you guys so fast, it's gonna be hilarious! He's gonna point all kinds of fingers...You should ALL be shitting yourselves. If you're not worried...you should be.	@RealWorld2018	Common Sense				Positive	Fear	Twitter		7334	134	639	@UTAustin Yeah...He's gonna flip on you guys so fast, it's gonna be hilarious! He's gonna point all kinds of fingers...You should ALL be shitting yourselves. If you're not worried...you should be.	Reply		
