1095417732605009920	2019-02-12 20:21:53	http://twitter.com/usdsba/status/1095417732605009920	RT @uofsandiego A marketing professor who disliked marketing? Listen to how Aarti Ivanic, PhD, an associate professor of marketing in the @usdsba, found her passion for the subject and the power to change our world. #usdofficehours https://t.co/7Lv0MjH64C https://t.co/BvERiZlcTZ	@usdsba	USD School of Business	United States of America	California	San Diego	Neutral	Joy	Twitter		1789	1559	105	RT @uofsandiego A marketing professor who disliked marketing? Listen to how Aarti Ivanic, PhD, an associate professor of marketing in the @usdsba, found her passion for the subject and the power to change our world. #usdofficehours https://t.co/7Lv0MjH64C https://t.co/BvERiZlcTZ	Retweet		
1095421824823832576	2019-02-12 20:38:09	http://twitter.com/USDCEE/status/1095421824823832576	RT @uofsandiego A marketing professor who disliked marketing? Listen to how Aarti Ivanic, PhD, an associate professor of marketing in the @usdsba, found her passion for the subject and the power to change our world. #usdofficehours https://t.co/7Lv0MjH64C https://t.co/BvERiZlcTZ	@USDCEE	USD CEE	United States of America	California	San Diego	Neutral	Joy	Twitter		426	138	167	RT @uofsandiego A marketing professor who disliked marketing? Listen to how Aarti Ivanic, PhD, an associate professor of marketing in the @usdsba, found her passion for the subject and the power to change our world. #usdofficehours https://t.co/7Lv0MjH64C https://t.co/BvERiZlcTZ	Retweet		
1095421700097757184	2019-02-12 20:37:39	http://twitter.com/USDCEE/status/1095421700097757184	"RT @uofsandiego On February 13, the @uofsandiego @USDCEE will host “Fighting Poverty through Direct Cash Transfers,"" a conversation with GiveDirectly’s Paul Niehaus. https://t.co/NfXjxQasQU https://t.co/SzhVX7LtUL"	@USDCEE	USD CEE	United States of America	California	San Diego	Neutral	Neutral	Twitter		425	138	167	"RT @uofsandiego On February 13, the @uofsandiego @USDCEE will host “Fighting Poverty through Direct Cash Transfers,"" a conversation with GiveDirectly’s Paul Niehaus. https://t.co/NfXjxQasQU https://t.co/SzhVX7LtUL"	Retweet		
