1099493138287284224	2019-02-24 02:16:06	http://twitter.com/marissa_gisel/status/1099493138287284224	RT @NorthwesternU .@NASA’s 3-year mission to #Mars is highly dependent on crew members and their ability to work together to think creatively and solve problems. Researchers are working to assemble the ideal team to work in isolation and with communication delays. https://t.co/cN0f9XIwZw https://t.co/GycY5LqK8a	@marissa_gisel	Gisel Campa				Neutral	Neutral	Twitter		302	59	412	RT @NorthwesternU .@NASA’s 3-year mission to #Mars is highly dependent on crew members and their ability to work together to think creatively and solve problems. Researchers are working to assemble the ideal team to work in isolation and with communication delays. https://t.co/cN0f9XIwZw https://t.co/GycY5LqK8a	Retweet		
1099493220202016769	2019-02-24 02:16:25	http://twitter.com/K8TDidToo/status/1099493220202016769	RT @NorthwesternU Danceworks 2019 at @TheWirtzCenter features #Chicago choreographers and explore themes of ascension, migration, mindfulness and visibility. https://t.co/dzdYAGLH14 https://t.co/YiqGjVVfL7	@K8TDidToo	Kate🌻				Neutral	Neutral	Twitter	F	149224	1689	4740	RT @NorthwesternU Danceworks 2019 at @TheWirtzCenter features #Chicago choreographers and explore themes of ascension, migration, mindfulness and visibility. https://t.co/dzdYAGLH14 https://t.co/YiqGjVVfL7	Retweet		
1099522371550093312	2019-02-24 04:12:16	http://twitter.com/K8TDidToo/status/1099522371550093312	RT @NorthwesternU Céline Browning’s “War Games” at the @dittmargallery began the same year 12-year-old Tamir Rice was fatally shot by police for playing with a toy gun. It explores America’s fascination with war and the overlap between real and play violence. https://t.co/pKI7YeB0oP https://t.co/x1MR2wyjXz	@K8TDidToo	Kate🌻				Neutral	Neutral	Twitter	F	149261	1690	4740	RT @NorthwesternU Céline Browning’s “War Games” at the @dittmargallery began the same year 12-year-old Tamir Rice was fatally shot by police for playing with a toy gun. It explores America’s fascination with war and the overlap between real and play violence. https://t.co/pKI7YeB0oP https://t.co/x1MR2wyjXz	Retweet		
