1101498395166937089	2019-03-01 15:04:16	http://twitter.com/dabrams2021/status/1101498395166937089	RT @WakeForest Take it from #MrWakeForest himself, Dr. Ed Wilson (’43)! #WakeWill https://t.co/6SiOfvU9n5 https://t.co/3OX18pWg6V	@dabrams2021	Doug Abrams	United States of America			Neutral	Neutral	Twitter	M	226669	1730	3058	RT @WakeForest Take it from #MrWakeForest himself, Dr. Ed Wilson (’43)! #WakeWill https://t.co/6SiOfvU9n5 https://t.co/3OX18pWg6V	Retweet		
1101499649922383872	2019-03-01 15:09:16	http://twitter.com/_ferrous/status/1101499649922383872	RT @WakeForest Take it from #MrWakeForest himself, Dr. Ed Wilson (’43)! #WakeWill https://t.co/6SiOfvU9n5 https://t.co/3OX18pWg6V	@_ferrous	Ferris(Mr.)	United States of America			Neutral	Neutral	Twitter	M	191	31	297	RT @WakeForest Take it from #MrWakeForest himself, Dr. Ed Wilson (’43)! #WakeWill https://t.co/6SiOfvU9n5 https://t.co/3OX18pWg6V	Retweet		
